species	genus	family	order	class	phylum	superkingdom	LIB-B-pool1_barcode52	LIB-B-pool1_barcode78	LIB-B-pool1_barcode39	LIB-B-pool1_barcode71	LIB-B-pool1_barcode61	LIB-B-pool1_barcode51	LIB-B-pool1_barcode77	LIB-B-pool1_barcode49	LIB-B-pool1_barcode63	LIB-B-pool1_barcode92	LIB-B-pool1_barcode34	LIB-B-pool2_barcode14	LIB-B-pool1_barcode02	LIB-B-pool1_barcode83	LIB-B-pool1_barcode26	LIB-B-pool1_barcode23	LIB-B-pool2_barcode18	LIB-B-pool2_barcode12	LIB-B-pool1_barcode91	LIB-B-pool2_barcode05	LIB-B-pool1_barcode60	LIB-B-pool1_barcode50	LIB-B-pool1_barcode28	LIB-B-pool1_barcode73	LIB-B-pool1_barcode25	LIB-B-pool2_barcode13	LIB-B-pool2_barcode19	LIB-B-pool1_barcode90	LIB-B-pool1_barcode62	LIB-B-pool2_barcode10	LIB-B-pool1_barcode10	LIB-B-pool2_barcode09	LIB-B-pool2_barcode08	LIB-B-pool2_barcode25	LIB-B-pool2_barcode22	LIB-B-pool1_barcode46	LIB-B-pool1_barcode59	LIB-B-pool1_barcode37	LIB-B-pool2_barcode07	LIB-B-pool1_barcode33	LIB-B-pool2_barcode27	LIB-B-pool2_barcode04	LIB-B-pool1_barcode08	LIB-B-pool1_barcode70	LIB-B-pool1_barcode24	LIB-B-pool2_barcode06	LIB-B-pool2_barcode02	LIB-B-pool1_barcode66	LIB-B-pool1_barcode06	LIB-B-pool1_barcode09	LIB-B-pool1_barcode74	LIB-B-pool1_barcode89	LIB-B-pool1_barcode81	LIB-B-pool1_barcode38	LIB-B-pool1_barcode65	LIB-B-pool1_barcode17	LIB-B-pool1_barcode18	LIB-B-pool1_barcode13	LIB-B-pool1_barcode88	LIB-B-pool1_barcode20	LIB-B-pool1_barcode45	LIB-B-pool2_barcode15	LIB-B-pool1_barcode21	LIB-B-pool1_barcode75	LIB-B-pool1_barcode40	LIB-B-pool1_barcode55	LIB-B-pool1_barcode30	LIB-B-pool1_barcode03	LIB-B-pool1_barcode82	LIB-B-pool1_barcode67	LIB-B-pool1_barcode22	LIB-B-pool1_barcode53	LIB-B-pool1_barcode54	LIB-B-pool1_barcode11	LIB-B-pool1_barcode86	LIB-B-pool1_barcode32	LIB-B-pool1_barcode42	LIB-B-pool1_barcode14	LIB-B-pool1_barcode64	LIB-B-pool1_barcode12	LIB-B-pool1_barcode35	LIB-B-pool2_barcode23	LIB-B-pool2_barcode24	LIB-B-pool2_barcode01	LIB-B-pool1_barcode44	LIB-B-pool1_barcode31	LIB-B-pool1_barcode36	LIB-B-pool1_barcode04	LIB-B-pool1_barcode58	LIB-B-pool1_barcode05	LIB-B-pool1_barcode27	LIB-B-pool1_barcode07	LIB-B-pool1_barcode47	LIB-B-pool2_barcode16	LIB-B-pool1_barcode01	LIB-B-pool2_barcode11	LIB-B-pool1_barcode56	LIB-B-pool1_barcode87	LIB-B-pool1_barcode85	LIB-B-pool1_barcode57	LIB-B-pool1_barcode69	LIB-B-pool1_barcode84	LIB-B-pool1_barcode80	LIB-B-pool1_barcode68	LIB-B-pool1_barcode76	LIB-B-pool1_barcode79	LIB-B-pool2_barcode20	LIB-B-pool1_barcode15	LIB-B-pool1_barcode43	LIB-B-pool1_barcode19	LIB-B-pool1_barcode48	LIB-B-pool1_barcode29	LIB-B-pool2_barcode03	LIB-B-pool2_barcode21	LIB-B-pool1_barcode41	LIB-B-pool2_barcode17	LIB-B-pool1_barcode72
Rothia terrae	Rothia	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria	Bacteria			0.1991400161246976																																																				0.2545454545454545						0.0071036128530995														0.0236067169627646								0.0029204834206592	0.0213428190306803		0.0097809076682316		0.0273972602739726					0.0004881079162229						0.0568741603224361																		
Rummeliibacillus stabekisii	Rummeliibacillus	Planococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria																																																																																	0.0361990950226244																																				
Schaalia odontolytica	Schaalia	Actinomycetaceae	Actinomycetales	Actinomycetia	Actinobacteria	Bacteria																						0.0092999290722418																																																																																															
Schaedlerella arabinosiphila	Schaedlerella	Lachnospiraceae	Eubacteriales	Clostridia	Firmicutes	Bacteria																																															0.0125184094256259	0.0011728239926279											0.0002397091528944																									0.0208981769675411																																	
Schlegelella sp. KB1a	Schlegelella	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria															0.0048056832427914																																																																																																						
Solanum bulbocastanum	Solanum	Solanaceae	Solanales	Magnoliopsida	Streptophyta	Eukaryota																																																																		0.0014510577215838																																																			
Solanum lycopersicum	Solanum	Solanaceae	Solanales	Magnoliopsida	Streptophyta	Eukaryota																																																																		0.0008992809444649																																																			
Solanum tuberosum	Solanum	Solanaceae	Solanales	Magnoliopsida	Streptophyta	Eukaryota																																																																		0.0008992809444649																																																			
Sorangiineae bacterium 706			Myxococcales	Deltaproteobacteria	Proteobacteria	Bacteria																																																																																																								0.0128228613299139													
Sphingobium yanoikuyae	Sphingobium	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria																		0.0081017021955927	0.0251657047259434															0.0127973706739905					0.008995872162501											0.0922734026745913	0.0015235365739866																																											0.0075842696629213				0.0035901386733974							0.0078483760541037												
Sphingomonas cynarae	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria													0.0182083029861616																																																																																																								
Sphingomonas qilianensis	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria																												0.0034285621822927																																																																																									
Sphingomonas sp. B2	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria																																		0.0005266273476672					0.0004770627733421																																																																														
Sphingomonas sp. C-D-TSA9	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria																																							0.0002902560139045																																																																														
Sphingomonas sp. DCY40	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria																												0.0028418165485826																																																																																									
Sphingomonas sp. Ellin169	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria																																																																																																						0.0114464099895941															
Sphingomonas sp. G1	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria																										0.0003921807113956																																																																																											
Sphingomonas sp. M3C203B-B	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria																																																																																													0.0019524253583384																								
Sphingomonas sp. NP5	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria																										0.0044364810276387																																																																																											
Sphingomonas sp. P2	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria																		0.0053915511777206																					0.0063097430601632																																																																													0.0046082949308755	
Sphingomonas sp. PAMC 26621	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria																																																																																					0.0378416257883672																																
Sphingomonas sp. PC5.28	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria																							0.0176916596461668																																	0.0188679245283018																																																													
Sphingomonas sp. TSBY-49	Sphingomonas	Sphingomonadaceae	Sphingomonadales	Alphaproteobacteria	Proteobacteria	Bacteria																																																																																															0.0178631712063756																						
Spinacia oleracea	Spinacia	Chenopodiaceae	Caryophyllales	Magnoliopsida	Streptophyta	Eukaryota		0.2114118507681053																																																																																																																			
Spirosoma rigui	Spirosoma	Cytophagaceae	Cytophagales	Cytophagia	Bacteroidetes	Bacteria																				0.0376937645873313																																																																																																	
Sporosarcina sp. NBRC 100707	Sporosarcina	Planococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria																																																																							0.152073732718894																																														
Staphylococcaceae bacterium NML 92-0017		Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria																																																				0.0053702389401466																																																																	
Staphylococcus capitis	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	0.0025850649788228																											0.0258339603712064		0.0327080862486732				0.0071297247948989	0.0120370666823735											0.0119914894239736		0.003269118269208																																						0.0158541152740542					0.0198675496688741																			0.0890425466727325							
Staphylococcus caprae	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	0.0029521795828119																																	0.0196808658561927	0.0255594470799897											0.0197663862840104		0.0021915061069083																																																														0.0218247899564823							
Staphylococcus cohnii	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria																																	0.0849810635042549																																																																																				
Staphylococcus epidermidis	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria			0.0046950541063546																	0.0527443855712147		0.0204808548530721	0.0370682392586352							0.0076993004178531	0.0129902817474975			0.0007203326399219	0.0174360713209097					0.0191105036414686						0.0089944753891946	0.0131289484069284														0.0036581299425343						0.0589375566058564							0.0059498067732532																			0.0067638238537548																		0.0222398193258588		0.0233456182597946			0.0852534562211981	
Staphylococcus haemolyticus	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	0.039683576782571		0.0354575265984799														0.0114095033700519	0.0119940029985007			0.0381471389645776						0.0537686072383764									0.0054565880276039				0.0118463769470753															0.091699604743083									0.0104389212258198			0.0343201533716672					0.0160345500186107								0.0041302126843865			0.0102464117664979			0.0093191441480537							0.0088821070228474															0.0072157482953526	0.00390625				0.322933491239703				
Staphylococcus hominis	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	0.0541858420528086						0.0117952132641483	0.0287138866991398					0.0233066278222869	0.0047607731075439							0.0347117316869535				0.1794320724554196													0.0011096244783044												0.0454305486189776	0.0142042128571742	0.0004310483576802	0.0121287308751346											0.0030922914442211					0.0079311308306314			0.0543783872723714								0.0021761336311852	0.0879839115133232			0.0279051102704453	0.0583975706610605	0.0306975036512956	0.0524989429654596										0.0072192764142405														0.0073986453579811				0.0090383972012855		0.2170542635658914
Staphylococcus lugdunensis	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria															0.0025072819890558																																																																																																						
Staphylococcus nepalensis	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria																															0.4104098426330516													0.0086245516910776								0.0031176039176497							0.0001858765464601					0.0695218398168515																				0.0140031236886134																																	
